ProjectNumber,SampleNumber,ContinentalRiverBasinCode,RiverBasinCode,RiverSubBasinCode,StationTypeCode,StationNumber,Station,LatitudeDecimalDegrees,LongitudeDecimalDegrees,SampleMatrixCode,SampleTypeCode,CollectionCode,QCSampleFlag,SampleComment,SampleDatetime,97251 DEPTH OF SAMPLING FROM SURFACE m,1593 ALKALINITY PHENOLPHTHALEIN CACO3 mg/L,1592 ALKALINITY TOTAL CACO3 mg/L,103927 ALUMINUM DISSOLVED ug/L,103999 ALUMINUM TOTAL RECOVERABLE ug/L,2007 AMMONIA TOTAL mg/L,103951 ANTIMONY DISSOLVED ug/L,80043 ANTIMONY TOTAL RECOVERABLE ug/L,103928 ARSENIC DISSOLVED ug/L,80020 ARSENIC TOTAL RECOVERABLE ug/L,103930 BARIUM DISSOLVED ug/L,80022 BARIUM TOTAL RECOVERABLE ug/L,103931 BERYLLIUM DISSOLVED ug/L,80023 BERYLLIUM TOTAL RECOVERABLE ug/L,1594 BICARBONATE (CALCD.) mg/L,103932 BISMUTH DISSOLVED ug/L,80024 BISMUTH TOTAL RECOVERABLE ug/L,103929 BORON DISSOLVED ug/L,80021 BORON TOTAL RECOVERABLE ug/L,103934 CADMIUM DISSOLVED ug/L,80026 CADMIUM TOTAL RECOVERABLE ug/L,103933 CALCIUM DISSOLVED mg/L,20111 CALCIUM DISSOLVED/FILTERED mg/L,80025 CALCIUM TOTAL RECOVERABLE mg/L,6152 CARBON DISSOLVED INORGANIC (DIC) mg/L,6107 CARBON DISSOLVED ORGANIC mg/L,1595 CARBONATE (CALCD.) mg/L,2003 CHLORIDE DISSOLVED mg/L,103935 CHLORINE DISSOLVED mg/L,80027 CHLORINE TOTAL RECOVERABLE mg/L,99212 CHLOROPHYLL A mg/m3,103937 CHROMIUM DISSOLVED ug/L,80029 CHROMIUM TOTAL RECOVERABLE ug/L,97320 CLOUD COVER %,103936 COBALT DISSOLVED ug/L,80028 COBALT TOTAL RECOVERABLE ug/L,106257 COLOUR (VISUAL) AT SITE N/A,103938 COPPER DISSOLVED ug/L,80030 COPPER TOTAL RECOVERABLE ug/L,107206 EUPHOTIC DEPTH m,106258 FOAM (VISUAL) AT SITE N/A,10602 HARDNESS TOTAL CACO3 (CALCD.) mg/L,5155 HYDROGEN-2 (DEUTERIUM) IN WATER o/oo VSMOW,1596 HYDROXIDE (CALCD.) mg/L,106263 ICE COVER %,"106266 ICE THICKNESS, ESTIMATE m",60209 IONIC BALANCE DIFFERENCE ABSOLUTE VALUE (CALCD.) %,102090 IRON DISSOLVED mg/L,103939 IRON DISSOLVED ug/L,80031 IRON TOTAL RECOVERABLE ug/L,103949 LEAD DISSOLVED ug/L,80041 LEAD TOTAL RECOVERABLE ug/L,103942 LITHIUM DISSOLVED ug/L,80034 LITHIUM TOTAL RECOVERABLE ug/L,12111 MAGNESIUM DISSOLVED/FILTERED mg/L,102089 MANGANESE DISSOLVED mg/L,103944 MANGANESE DISSOLVED ug/L,80036 MANGANESE TOTAL RECOVERABLE ug/L,109749 MERCURY DISSOLVED ng/L,109748 MERCURY TOTAL ng/L,107108 MICROCYSTIN TOTAL ug/L,103945 MOLYBDENUM DISSOLVED ug/L,80037 MOLYBDENUM TOTAL RECOVERABLE ug/L,103947 NICKEL DISSOLVED ug/L,80039 NICKEL TOTAL RECOVERABLE ug/L,2008 NITROGEN DISSOLVED KJELDAHL (DKN) mg/L,102647 NITROGEN NITRATE mg/L,102648 NITROGEN NITRITE mg/L,102649 NITROGEN NO3 & NO2 mg/L,7602 NITROGEN TOTAL (CALCD.) mg/L,2009 NITROGEN TOTAL KJELDAHL (TKN) mg/L,106260 ODOUR APPARENT IN SAMPLE N/A,80558 OXYGEN DISSOLVED (FIELD METER) mg/L,2000 OXYGEN DISSOLVED (FIELD QC) mg/L,5154 OXYGEN-18 IN WATER o/oo VSMOW,100923 PH (FIELD) pH units,10301 PH (LAB) pH units,2013 PHOSPHORUS TOTAL (P) mg/L,2010 PHOSPHORUS TOTAL DISSOLVED mg/L,101163 PHOTOSYNTHETICALLY ACTIVE RADIATION umol/s/m2,19111 POTASSIUM DISSOLVED/FILTERED mg/L,900038 REASON FOR MISSING SAMPLE N/A,2031 REDOX POTENTIAL mV,2005 RESIDUE NONFILTERABLE mg/L,2078 SECCHI DISK TRANSPARENCY m,103952 SELENIUM DISSOLVED ug/L,80044 SELENIUM TOTAL RECOVERABLE ug/L,14106 SILICA REACTIVE mg/L,103926 SILVER DISSOLVED ug/L,103998 SILVER TOTAL RECOVERABLE ug/L,106264 SNOW COVER ON ICE %,"106267 SNOW DEPTH ON ICE, ESTIMATE m",11111 SODIUM DISSOLVED/FILTERED mg/L,100924 SPECIFIC CONDUCTANCE (FIELD) uS/cm,2041 SPECIFIC CONDUCTANCE (LAB) uS/cm,103955 STRONTIUM DISSOLVED ug/L,80047 STRONTIUM TOTAL RECOVERABLE ug/L,1599 SULPHATE DISSOLVED mg/L,125 SUM OF ANIONS meq/L,120 SUM OF CATIONS meq/L,97060 TEMPERATURE AIR deg C,100925 TEMPERATURE WATER deg C,103958 THALLIUM DISSOLVED ug/L,80053 THALLIUM TOTAL RECOVERABLE ug/L,103956 THORIUM DISSOLVED ug/L,80048 THORIUM TOTAL RECOVERABLE ug/L,103954 TIN DISSOLVED ug/L,80046 TIN TOTAL RECOVERABLE ug/L,103957 TITANIUM DISSOLVED ug/L,80049 TITANIUM TOTAL RECOVERABLE ug/L,201 TOTAL DISSOLVED SOLIDS (CALCD.) mg/L,97001 TOTAL WATER DEPTH m,106259 TURBIDITY (VISUAL) AT SITE N/A,103959 URANIUM DISSOLVED ug/L,80054 URANIUM TOTAL RECOVERABLE ug/L,103960 VANADIUM DISSOLVED ug/L,80055 VANADIUM TOTAL RECOVERABLE ug/L,103961 ZINC DISSOLVED ug/L,80056 ZINC TOTAL RECOVERABLE ug/L
ABS020,19SWE03926,CHU,BEA,06AC,1,AB06AC0680,"MARIE LAKE, PROFILE",54.612510,-110.286000,0,1,122,N,,08/13/2019 09:07:00,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.18,,,7.48,,,,,,,44,,,,,,,,,,,257,,,,,,,,12.81,,,,,,,,,,,,,,,,,
ABS020,19SWE03927,CHU,BEA,06AC,1,AB06AC0680,"MARIE LAKE, PROFILE",54.612510,-110.286000,0,1,122,N,,08/13/2019 09:08:00,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.57,,,7.4,,,,,,,47,,,,,,,,,,,257,,,,,,,,11.52,,,,,,,,,,,,,,,,,
ABS020,19SWE03928,CHU,BEA,06AC,1,AB06AC0680,"MARIE LAKE, PROFILE",54.612510,-110.286000,0,1,122,N,,08/13/2019 09:09:00,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.83,,,7.31,,,,,,,48,,,,,,,,,,,257,,,,,,,,10.84,,,,,,,,,,,,,,,,,
ABS020,19SWE03929,CHU,BEA,06AC,1,AB06AC0680,"MARIE LAKE, PROFILE",54.612510,-110.286000,0,1,122,N,,08/13/2019 09:10:00,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.33,,,7.23,,,,,,,50,,,,,,,,,,,257,,,,,,,,10.36,,,,,,,,,,,,,,,,,
ABS020,19SWE03930,CHU,BEA,06AC,1,AB06AC0680,"MARIE LAKE, PROFILE",54.612510,-110.286000,0,1,122,N,,08/13/2019 09:11:00,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.05,,,7.18,,,,,,,50,,,,,,,,,,,257,,,,,,,,10.11,,,,,,,,,,,,,,,,,
ABS020,19SWE03931,CHU,BEA,06AC,1,AB06AC0680,"MARIE LAKE, PROFILE",54.612510,-110.286000,0,1,122,N,,08/13/2019 09:12:00,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.93,,,7.14,,,,,,,50,,,,,,,,,,,257,,,,,,,,9.83,,,,,,,,,,,,,,,,,
ABS020,19SWE03932,CHU,BEA,06AC,1,AB06AC0680,"MARIE LAKE, PROFILE",54.612510,-110.286000,0,1,122,N,,08/13/2019 09:13:00,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.05,,,7.07,,,,,,,51,,,,,,,,,,,257,,,,,,,,9.21,,,,,,,,,,,,,,,,,
ABS020,19SWE03933,CHU,BEA,06AC,1,AB06AC0680,"MARIE LAKE, PROFILE",54.612510,-110.286000,0,1,122,N,,08/13/2019 09:14:00,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.95,,,7.05,,,,,,,50,,,,,,,,,,,257,,,,,,,,9.09,,,,,,,,,,,,,,,,,
ABS020,19SWE03934,CHU,BEA,06AC,1,AB06AC0680,"MARIE LAKE, PROFILE",54.612510,-110.286000,0,1,122,N,,08/13/2019 09:15:00,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.43,,,7.02,,,,,,,50,,,,,,,,,,,258,,,,,,,,8.92,,,,,,,,,,,,,,,,,
ABS020,19SWE03935,CHU,BEA,06AC,1,AB06AC0680,"MARIE LAKE, PROFILE",54.612510,-110.286000,0,1,122,N,,08/13/2019 09:16:00,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.09,,,7,,,,,,,50,,,,,,,,,,,258,,,,,,,,8.83,,,,,,,,,,,,,,,,,
ABS020,19SWE03936,CHU,BEA,06AC,1,AB06AC0680,"MARIE LAKE, PROFILE",54.612510,-110.286000,0,1,122,N,,08/13/2019 09:17:00,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.91,,,6.97,,,,,,,49,,,,,,,,,,,259,,,,,,,,8.81,,,,,,,,,,,,,,,,,
ABS020,19SWE03937,CHU,BEA,06AC,1,AB06AC0680,"MARIE LAKE, PROFILE",54.612510,-110.286000,0,1,122,N,,08/13/2019 09:18:00,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.09,,,6.94,,,,,,,50,,,,,,,,,,,260,,,,,,,,8.65,,,,,,,,,,,,,,,,,
ABS020,19SWE03938,CHU,BEA,06AC,1,AB06AC0680,"MARIE LAKE, PROFILE",54.612510,-110.286000,0,1,122,N,,08/13/2019 09:19:00,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.98,,,6.92,,,,,,,50,,,,,,,,,,,260,,,,,,,,8.65,,,,,,,,,,,,,,,,,
ABS020,19SWE03939,CHU,BEA,06AC,1,AB06AC0680,"MARIE LAKE, PROFILE",54.612510,-110.286000,0,1,122,N,,08/13/2019 09:20:00,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.93,,,6.9,,,,,,,49,,,,,,,,,,,261,,,,,,,,8.64,,,,,,,,,,,,,,,,,
ABS020,19SWE03940,CHU,BEA,06AC,1,AB06AC0680,"MARIE LAKE, PROFILE",54.612510,-110.286000,0,1,122,N,,08/13/2019 09:21:00,24.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.87,,,6.9,,,,,,,48,,,,,,,,,,,261,,,,,,,,8.63,,,,,,,,,,,,,,,,,
ABS020,19SWE03941,CHU,BEA,06AC,1,AB06AC0680,"MARIE LAKE, PROFILE",54.612510,-110.286000,0,1,122,N,,08/13/2019 09:22:00,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.87,,,6.89,,,,,,,48,,,,,,,,,,,261,,,,,,,,8.63,,,,,,,,,,,,,,,,,
ABS020,19SWE03942,CHU,BEA,06AC,1,AB06AC0680,"MARIE LAKE, PROFILE",54.612510,-110.286000,0,1,122,N,,08/13/2019 09:23:00,25.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.67,,,6.88,,,,,,,45,,,,,,,,,,,262,,,,,,,,8.58,,,,,,,,,,,,,,,,,
ABS020,19SWE03943,CHU,BEA,06AC,1,AB06AC0680,"MARIE LAKE, PROFILE",54.612510,-110.286000,0,1,122,N,,08/13/2019 09:24:00,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.63,,,6.87,,,,,,,40,,,,,,,,,,,262,,,,,,,,8.58,,,,,,,,,,,,,,,,,
ABS020,19SWE03944,CHU,BEA,06AC,1,AB06AC0680,"MARIE LAKE, PROFILE",54.612510,-110.286000,0,1,122,N,,08/13/2019 09:25:00,26.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.32,,,6.8,,,,,,,-154,,,,,,,,,,,271,,,,,,,,8.47,,,,,,,,,,,,,,,,,
ABS020,19SWE03905,CHU,BEA,06AC,1,AB06AC0680,"MARIE LAKE, PROFILE",54.612510,-110.286000,0,1,16,N,Surface grab for metals,08/13/2019 09:52:00,0.5,,,,6.7,,,0.021,,0.56,,28.6,,L0.003,,,L0.003,,18.8,,L0.01,,,31.7,,,,,,0.98,,,L0.1,,,0.019,,,L0.08,,,,,,,,,,,13.8,,L0.004,,6.78,,,,6,,,,,0.178,,0.1,,,,,,,,9.14,,,8.21,,,,,,,21,,,,L0.2,,,L0.001,,,,251,,,77.6,,,,,18.45,,L0.002,,L0.002,,L0.06,,0.3,,,,,0.058,,0.056,,0.4
ABS020,19SWE04287,CHU,BEA,06AC,1,AB06AC0680,"MARIE LAKE, PROFILE",54.612510,-110.286000,0,1,122,N,,10/04/2019 08:38:00,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.34,,,8.17,,,,,,,112,,,,,,,,,,,259,,,,,,,,11.34,,,,,,,,,,,,,,,,,
ABS020,19SWE04288,CHU,BEA,06AC,1,AB06AC0680,"MARIE LAKE, PROFILE",54.612510,-110.286000,0,1,122,N,,10/04/2019 08:39:00,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.32,,,8.05,,,,,,,113,,,,,,,,,,,259,,,,,,,,11.35,,,,,,,,,,,,,,,,,
ABS020,19SWE04289,CHU,BEA,06AC,1,AB06AC0680,"MARIE LAKE, PROFILE",54.612510,-110.286000,0,1,122,N,,10/04/2019 08:40:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.34,,,8.04,,,,,,,113,,,,,,,,,,,259,,,,,,,,11.35,,,,,,,,,,,,,,,,,
ABS020,19SWE04290,CHU,BEA,06AC,1,AB06AC0680,"MARIE LAKE, PROFILE",54.612510,-110.286000,0,1,122,N,,10/04/2019 08:41:00,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.34,,,8.02,,,,,,,114,,,,,,,,,,,259,,,,,,,,11.35,,,,,,,,,,,,,,,,,
ABS020,19SWE04291,CHU,BEA,06AC,1,AB06AC0680,"MARIE LAKE, PROFILE",54.612510,-110.286000,0,1,122,N,,10/04/2019 08:42:00,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.31,,,8,,,,,,,114,,,,,,,,,,,259,,,,,,,,11.35,,,,,,,,,,,,,,,,,
ABS020,19SWE04292,CHU,BEA,06AC,1,AB06AC0680,"MARIE LAKE, PROFILE",54.612510,-110.286000,0,1,122,N,,10/04/2019 08:43:00,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.29,,,7.99,,,,,,,114,,,,,,,,,,,259,,,,,,,,11.35,,,,,,,,,,,,,,,,,
ABS020,19SWE04293,CHU,BEA,06AC,1,AB06AC0680,"MARIE LAKE, PROFILE",54.612510,-110.286000,0,1,122,N,,10/04/2019 08:44:00,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.28,,,7.96,,,,,,,113,,,,,,,,,,,259,,,,,,,,11.35,,,,,,,,,,,,,,,,,
ABS020,19SWE04294,CHU,BEA,06AC,1,AB06AC0680,"MARIE LAKE, PROFILE",54.612510,-110.286000,0,1,122,N,,10/04/2019 08:45:00,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.35,,,7.95,,,,,,,113,,,,,,,,,,,259,,,,,,,,11.34,,,,,,,,,,,,,,,,,
ABS020,19SWE04295,CHU,BEA,06AC,1,AB06AC0680,"MARIE LAKE, PROFILE",54.612510,-110.286000,0,1,122,N,,10/04/2019 08:46:00,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.32,,,7.93,,,,,,,112,,,,,,,,,,,259,,,,,,,,11.34,,,,,,,,,,,,,,,,,
ABS020,19SWE04296,CHU,BEA,06AC,1,AB06AC0680,"MARIE LAKE, PROFILE",54.612510,-110.286000,0,1,122,N,,10/04/2019 08:47:00,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.33,,,7.93,,,,,,,111,,,,,,,,,,,259,,,,,,,,11.35,,,,,,,,,,,,,,,,,
ABS020,19SWE04297,CHU,BEA,06AC,1,AB06AC0680,"MARIE LAKE, PROFILE",54.612510,-110.286000,0,1,122,N,,10/04/2019 08:48:00,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.26,,,7.93,,,,,,,111,,,,,,,,,,,259,,,,,,,,11.35,,,,,,,,,,,,,,,,,
ABS020,19SWE04298,CHU,BEA,06AC,1,AB06AC0680,"MARIE LAKE, PROFILE",54.612510,-110.286000,0,1,122,N,,10/04/2019 08:49:00,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.31,,,7.92,,,,,,,111,,,,,,,,,,,259,,,,,,,,11.34,,,,,,,,,,,,,,,,,
ABS020,19SWE04299,CHU,BEA,06AC,1,AB06AC0680,"MARIE LAKE, PROFILE",54.612510,-110.286000,0,1,122,N,,10/04/2019 08:50:00,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.3,,,7.92,,,,,,,110,,,,,,,,,,,260,,,,,,,,11.34,,,,,,,,,,,,,,,,,
ABS020,19SWE04300,CHU,BEA,06AC,1,AB06AC0680,"MARIE LAKE, PROFILE",54.612510,-110.286000,0,1,122,N,,10/04/2019 08:51:00,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.33,,,7.92,,,,,,,109,,,,,,,,,,,259,,,,,,,,11.35,,,,,,,,,,,,,,,,,
ABS020,19SWE04301,CHU,BEA,06AC,1,AB06AC0680,"MARIE LAKE, PROFILE",54.612510,-110.286000,0,1,122,N,,10/04/2019 08:52:00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.29,,,7.9,,,,,,,109,,,,,,,,,,,259,,,,,,,,11.35,,,,,,,,,,,,,,,,,
ABS020,19SWE04302,CHU,BEA,06AC,1,AB06AC0680,"MARIE LAKE, PROFILE",54.612510,-110.286000,0,1,122,N,,10/04/2019 08:53:00,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.28,,,7.89,,,,,,,107,,,,,,,,,,,259,,,,,,,,11.35,,,,,,,,,,,,,,,,,
ABS020,19SWE04303,CHU,BEA,06AC,1,AB06AC0680,"MARIE LAKE, PROFILE",54.612510,-110.286000,0,1,122,N,,10/04/2019 08:54:00,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.3,,,7.89,,,,,,,107,,,,,,,,,,,259,,,,,,,,11.35,,,,,,,,,,,,,,,,,
ABS020,19SWE04304,CHU,BEA,06AC,1,AB06AC0680,"MARIE LAKE, PROFILE",54.612510,-110.286000,0,1,122,N,,10/04/2019 08:55:00,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.3,,,7.9,,,,,,,106,,,,,,,,,,,259,,,,,,,,11.35,,,,,,,,,,,,,,,,,
ABS020,19SWE04305,CHU,BEA,06AC,1,AB06AC0680,"MARIE LAKE, PROFILE",54.612510,-110.286000,0,1,122,N,,10/04/2019 08:56:00,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.29,,,7.89,,,,,,,106,,,,,,,,,,,259,,,,,,,,11.35,,,,,,,,,,,,,,,,,
ABS020,19SWE04306,CHU,BEA,06AC,1,AB06AC0680,"MARIE LAKE, PROFILE",54.612510,-110.286000,0,1,122,N,,10/04/2019 08:57:00,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.3,,,7.89,,,,,,,106,,,,,,,,,,,259,,,,,,,,11.35,,,,,,,,,,,,,,,,,
ABS020,19SWE04307,CHU,BEA,06AC,1,AB06AC0680,"MARIE LAKE, PROFILE",54.612510,-110.286000,0,1,122,N,,10/04/2019 08:58:00,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.28,,,7.89,,,,,,,105,,,,,,,,,,,259,,,,,,,,11.35,,,,,,,,,,,,,,,,,
ABS020,19SWE04308,CHU,BEA,06AC,1,AB06AC0680,"MARIE LAKE, PROFILE",54.612510,-110.286000,0,1,122,N,,10/04/2019 08:59:00,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.3,,,7.88,,,,,,,104,,,,,,,,,,,259,,,,,,,,11.35,,,,,,,,,,,,,,,,,
ABS020,19SWE04309,CHU,BEA,06AC,1,AB06AC0680,"MARIE LAKE, PROFILE",54.612510,-110.286000,0,1,122,N,,10/04/2019 09:00:00,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.3,,,7.88,,,,,,,104,,,,,,,,,,,260,,,,,,,,11.35,,,,,,,,,,,,,,,,,
ABS020,19SWE04310,CHU,BEA,06AC,1,AB06AC0680,"MARIE LAKE, PROFILE",54.612510,-110.286000,0,1,122,N,,10/04/2019 09:01:00,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.32,,,7.87,,,,,,,103,,,,,,,,,,,259,,,,,,,,11.34,,,,,,,,,,,,,,,,,
ABS020,19SWE04311,CHU,BEA,06AC,1,AB06AC0680,"MARIE LAKE, PROFILE",54.612510,-110.286000,0,1,122,N,,10/04/2019 09:02:00,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.27,,,7.89,,,,,,,103,,,,,,,,,,,259,,,,,,,,11.35,,,,,,,,,,,,,,,,,
ABS020,19SWE04312,CHU,BEA,06AC,1,AB06AC0680,"MARIE LAKE, PROFILE",54.612510,-110.286000,0,1,122,N,,10/04/2019 09:03:00,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.3,,,7.86,,,,,,,102,,,,,,,,,,,259,,,,,,,,11.35,,,,,,,,,,,,,,,,,
ABS020,19SWE04313,CHU,BEA,06AC,1,AB06AC0680,"MARIE LAKE, PROFILE",54.612510,-110.286000,0,1,122,N,,10/04/2019 09:04:00,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.22,,,7.86,,,,,,,102,,,,,,,,,,,259,,,,,,,,11.35,,,,,,,,,,,,,,,,,
ABS020,19SWE04314,CHU,BEA,06AC,1,AB06AC0680,"MARIE LAKE, PROFILE",54.612510,-110.286000,0,1,122,N,,10/04/2019 09:05:00,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.21,,,7.86,,,,,,,101,,,,,,,,,,,260,,,,,,,,11.34,,,,,,,,,,,,,,,,,
ABS020,19SWE04315,CHU,BEA,06AC,1,AB06AC0680,"MARIE LAKE, PROFILE",54.612510,-110.286000,0,1,122,N,,10/04/2019 09:06:00,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1,,,7.85,,,,,,,101,,,,,,,,,,,259,,,,,,,,11.32,,,,,,,,,,,,,,,,,
ABS020,19SWE04316,CHU,BEA,06AC,1,AB06AC0680,"MARIE LAKE, PROFILE",54.612510,-110.286000,0,1,122,N,,10/04/2019 09:07:00,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.22,,,7.78,,,,,,,103,,,,,,,,,,,261,,,,,,,,11.23,,,,,,,,,,,,,,,,,
ABS020,19SWE04317,CHU,BEA,06AC,1,AB06AC0680,"MARIE LAKE, PROFILE",54.612510,-110.286000,0,1,122,N,,10/04/2019 09:08:00,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.54,,,7.68,,,,,,,108,,,,,,,,,,,264,,,,,,,,10.87,,,,,,,,,,,,,,,,,
