ProjectNumber,SampleNumber,ContinentalRiverBasinCode,RiverBasinCode,RiverSubBasinCode,StationTypeCode,StationNumber,Station,LatitudeDecimalDegrees,LongitudeDecimalDegrees,SampleMatrixCode,SampleTypeCode,CollectionCode,QCSampleFlag,SampleComment,SampleDatetime,97251 DEPTH OF SAMPLING FROM SURFACE m,1593 ALKALINITY PHENOLPHTHALEIN CACO3 mg/L,1592 ALKALINITY TOTAL CACO3 mg/L,103927 ALUMINUM DISSOLVED ug/L,103999 ALUMINUM TOTAL RECOVERABLE ug/L,2007 AMMONIA TOTAL mg/L,103951 ANTIMONY DISSOLVED ug/L,80043 ANTIMONY TOTAL RECOVERABLE ug/L,103928 ARSENIC DISSOLVED ug/L,80020 ARSENIC TOTAL RECOVERABLE ug/L,103930 BARIUM DISSOLVED ug/L,80022 BARIUM TOTAL RECOVERABLE ug/L,103931 BERYLLIUM DISSOLVED ug/L,80023 BERYLLIUM TOTAL RECOVERABLE ug/L,1594 BICARBONATE (CALCD.) mg/L,103932 BISMUTH DISSOLVED ug/L,80024 BISMUTH TOTAL RECOVERABLE ug/L,103929 BORON DISSOLVED ug/L,80021 BORON TOTAL RECOVERABLE ug/L,103934 CADMIUM DISSOLVED ug/L,80026 CADMIUM TOTAL RECOVERABLE ug/L,103933 CALCIUM DISSOLVED mg/L,20111 CALCIUM DISSOLVED/FILTERED mg/L,80025 CALCIUM TOTAL RECOVERABLE mg/L,104311 CARBON DISSOLVED INORGANIC (DIC) mg/L,6152 CARBON DISSOLVED INORGANIC (DIC) mg/L,6107 CARBON DISSOLVED ORGANIC mg/L,22214 CARBON TOTAL ORGANIC (TOC) mg/L,1595 CARBONATE (CALCD.) mg/L,2003 CHLORIDE DISSOLVED mg/L,103935 CHLORINE DISSOLVED mg/L,80027 CHLORINE TOTAL RECOVERABLE mg/L,99212 CHLOROPHYLL A mg/m3,103937 CHROMIUM DISSOLVED ug/L,80029 CHROMIUM TOTAL RECOVERABLE ug/L,97320 CLOUD COVER %,103936 COBALT DISSOLVED ug/L,80028 COBALT TOTAL RECOVERABLE ug/L,106257 COLOUR (VISUAL) AT SITE N/A,22213 COLOUR TRUE CU,103938 COPPER DISSOLVED ug/L,80030 COPPER TOTAL RECOVERABLE ug/L,107206 EUPHOTIC DEPTH m,9105 FLUORIDE DISSOLVED mg/L,106258 FOAM (VISUAL) AT SITE N/A,10602 HARDNESS TOTAL CACO3 (CALCD.) mg/L,5155 HYDROGEN-2 (DEUTERIUM) IN WATER o/oo VSMOW,1596 HYDROXIDE (CALCD.) mg/L,60209 IONIC BALANCE DIFFERENCE ABSOLUTE VALUE (CALCD.) %,102090 IRON DISSOLVED mg/L,103939 IRON DISSOLVED ug/L,80031 IRON TOTAL RECOVERABLE ug/L,103949 LEAD DISSOLVED ug/L,80041 LEAD TOTAL RECOVERABLE ug/L,103942 LITHIUM DISSOLVED ug/L,80034 LITHIUM TOTAL RECOVERABLE ug/L,12111 MAGNESIUM DISSOLVED/FILTERED mg/L,102089 MANGANESE DISSOLVED mg/L,103944 MANGANESE DISSOLVED ug/L,80036 MANGANESE TOTAL RECOVERABLE ug/L,109749 MERCURY DISSOLVED ng/L,109748 MERCURY TOTAL ng/L,107108 MICROCYSTIN TOTAL ug/L,103945 MOLYBDENUM DISSOLVED ug/L,80037 MOLYBDENUM TOTAL RECOVERABLE ug/L,103947 NICKEL DISSOLVED ug/L,80039 NICKEL TOTAL RECOVERABLE ug/L,2008 NITROGEN DISSOLVED KJELDAHL (DKN) mg/L,102647 NITROGEN NITRATE mg/L,102648 NITROGEN NITRITE mg/L,102649 NITROGEN NO3 & NO2 mg/L,7602 NITROGEN TOTAL (CALCD.) mg/L,2009 NITROGEN TOTAL KJELDAHL (TKN) mg/L,106260 ODOUR APPARENT IN SAMPLE N/A,80558 OXYGEN DISSOLVED (FIELD METER) mg/L,5154 OXYGEN-18 IN WATER o/oo VSMOW,100923 PH (FIELD) pH units,10301 PH (LAB) pH units,2014 PHOSPHATE DISSOLVED ORTHO mg/L,2013 PHOSPHORUS TOTAL (P) mg/L,2010 PHOSPHORUS TOTAL DISSOLVED mg/L,101163 PHOTOSYNTHETICALLY ACTIVE RADIATION umol/s/m2,19111 POTASSIUM DISSOLVED/FILTERED mg/L,900038 REASON FOR MISSING SAMPLE N/A,2031 REDOX POTENTIAL mV,2004 RESIDUE FILTERABLE mg/L,2005 RESIDUE NONFILTERABLE mg/L,2078 SECCHI DISK TRANSPARENCY m,103952 SELENIUM DISSOLVED ug/L,80044 SELENIUM TOTAL RECOVERABLE ug/L,14106 SILICA REACTIVE mg/L,103926 SILVER DISSOLVED ug/L,103998 SILVER TOTAL RECOVERABLE ug/L,11111 SODIUM DISSOLVED/FILTERED mg/L,100924 SPECIFIC CONDUCTANCE (FIELD) uS/cm,2041 SPECIFIC CONDUCTANCE (LAB) uS/cm,103955 STRONTIUM DISSOLVED ug/L,80047 STRONTIUM TOTAL RECOVERABLE ug/L,1599 SULPHATE DISSOLVED mg/L,125 SUM OF ANIONS meq/L,120 SUM OF CATIONS meq/L,97060 TEMPERATURE AIR deg C,100925 TEMPERATURE WATER deg C,103958 THALLIUM DISSOLVED ug/L,80053 THALLIUM TOTAL RECOVERABLE ug/L,103956 THORIUM DISSOLVED ug/L,80048 THORIUM TOTAL RECOVERABLE ug/L,103954 TIN DISSOLVED ug/L,80046 TIN TOTAL RECOVERABLE ug/L,103957 TITANIUM DISSOLVED ug/L,80049 TITANIUM TOTAL RECOVERABLE ug/L,201 TOTAL DISSOLVED SOLIDS (CALCD.) mg/L,97001 TOTAL WATER DEPTH m,2002 TURBIDITY NTU,106259 TURBIDITY (VISUAL) AT SITE N/A,103959 URANIUM DISSOLVED ug/L,80054 URANIUM TOTAL RECOVERABLE ug/L,103960 VANADIUM DISSOLVED ug/L,80055 VANADIUM TOTAL RECOVERABLE ug/L,103961 ZINC DISSOLVED ug/L,80056 ZINC TOTAL RECOVERABLE ug/L
ABS019,20SWE03680,SAS,BOW,05BF,5,AB05BF0190,"LOWER KANANASKIS LAKE, PROFILE",50.650000,-115.133330,0,1,122,N,,07/21/2020 10:55:00,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.95,,7.56,,,,,,,,461,,,,,,,,,,204,,,,,,,,7.11,,,,,,,,,,,,,,,,,,
ABS019,20SWE03681,SAS,BOW,05BF,5,AB05BF0190,"LOWER KANANASKIS LAKE, PROFILE",50.650000,-115.133330,0,1,122,N,,07/21/2020 10:56:00,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.91,,7.55,,,,,,,,460,,,,,,,,,,205,,,,,,,,6.99,,,,,,,,,,,,,,,,,,
ABS019,20SWE03682,SAS,BOW,05BF,5,AB05BF0190,"LOWER KANANASKIS LAKE, PROFILE",50.650000,-115.133330,0,1,122,N,,07/21/2020 10:57:00,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.89,,7.54,,,,,,,,462,,,,,,,,,,205,,,,,,,,6.97,,,,,,,,,,,,,,,,,,
ABS019,20SWE03683,SAS,BOW,05BF,5,AB05BF0190,"LOWER KANANASKIS LAKE, PROFILE",50.650000,-115.133330,0,1,122,N,,07/21/2020 10:58:00,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.82,,7.52,,,,,,,,461,,,,,,,,,,206,,,,,,,,6.84,,,,,,,,,,,,,,,,,,
ABS019,20SWE03684,SAS,BOW,05BF,5,AB05BF0190,"LOWER KANANASKIS LAKE, PROFILE",50.650000,-115.133330,0,1,122,N,,07/21/2020 10:59:00,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.75,,7.5,,,,,,,,459,,,,,,,,,,206,,,,,,,,6.76,,,,,,,,,,,,,,,,,,
ABS019,20SWE03685,SAS,BOW,05BF,5,AB05BF0190,"LOWER KANANASKIS LAKE, PROFILE",50.650000,-115.133330,0,1,122,N,,07/21/2020 11:00:00,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.64,,7.49,,,,,,,,460,,,,,,,,,,207,,,,,,,,6.68,,,,,,,,,,,,,,,,,,
ABS019,20SWE03686,SAS,BOW,05BF,5,AB05BF0190,"LOWER KANANASKIS LAKE, PROFILE",50.650000,-115.133330,0,1,122,N,,07/21/2020 11:01:00,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.59,,7.48,,,,,,,,460,,,,,,,,,,207,,,,,,,,6.68,,,,,,,,,,,,,,,,,,
ABS019,20SWE03687,SAS,BOW,05BF,5,AB05BF0190,"LOWER KANANASKIS LAKE, PROFILE",50.650000,-115.133330,0,1,122,N,,07/21/2020 11:02:00,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.53,,7.47,,,,,,,,460,,,,,,,,,,207,,,,,,,,6.61,,,,,,,,,,,,,,,,,,
ABS019,20SWE03688,SAS,BOW,05BF,5,AB05BF0190,"LOWER KANANASKIS LAKE, PROFILE",50.650000,-115.133330,0,1,122,N,,07/21/2020 11:03:00,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.46,,7.45,,,,,,,,460,,,,,,,,,,207,,,,,,,,6.56,,,,,,,,,,,,,,,,,,
ABS019,20SWE03689,SAS,BOW,05BF,5,AB05BF0190,"LOWER KANANASKIS LAKE, PROFILE",50.650000,-115.133330,0,1,122,N,,07/21/2020 11:04:00,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.37,,7.44,,,,,,,,459,,,,,,,,,,208,,,,,,,,6.51,,,,,,,,,,,,,,,,,,
ABS019,20SWE03690,SAS,BOW,05BF,5,AB05BF0190,"LOWER KANANASKIS LAKE, PROFILE",50.650000,-115.133330,0,1,122,N,,07/21/2020 11:05:00,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.35,,7.42,,,,,,,,459,,,,,,,,,,208,,,,,,,,6.46,,,,,,,,,,,,,,,,,,
ABS019,20SWE03691,SAS,BOW,05BF,5,AB05BF0190,"LOWER KANANASKIS LAKE, PROFILE",50.650000,-115.133330,0,1,122,N,,07/21/2020 11:06:00,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.36,,7.41,,,,,,,,459,,,,,,,,,,208,,,,,,,,6.42,,,,,,,,,,,,,,,,,,
ABS019,20SWE03692,SAS,BOW,05BF,5,AB05BF0190,"LOWER KANANASKIS LAKE, PROFILE",50.650000,-115.133330,0,1,122,N,,07/21/2020 11:07:00,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.3,,7.4,,,,,,,,460,,,,,,,,,,208,,,,,,,,6.42,,,,,,,,,,,,,,,,,,
ABS019,20SWE03693,SAS,BOW,05BF,5,AB05BF0190,"LOWER KANANASKIS LAKE, PROFILE",50.650000,-115.133330,0,1,122,N,,07/21/2020 11:08:00,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.24,,7.39,,,,,,,,459,,,,,,,,,,209,,,,,,,,6.41,,,,,,,,,,,,,,,,,,
ABS019,20SWE03694,SAS,BOW,05BF,5,AB05BF0190,"LOWER KANANASKIS LAKE, PROFILE",50.650000,-115.133330,0,1,122,N,,07/21/2020 11:09:00,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.03,,7.38,,,,,,,,460,,,,,,,,,,209,,,,,,,,6.39,,,,,,,,,,,,,,,,,,
ABS019,20SWE03907,SAS,BOW,05BF,5,AB05BF0190,"LOWER KANANASKIS LAKE, PROFILE",50.650000,-115.133330,0,1,122,N,,08/20/2020 10:00:00,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.79,,8.53,,,,,,,,251,,,,,,,,,,215,,,,,,,,15.73,,,,,,,,,,,,,,,,,,
ABS019,20SWE03908,SAS,BOW,05BF,5,AB05BF0190,"LOWER KANANASKIS LAKE, PROFILE",50.650000,-115.133330,0,1,122,N,,08/20/2020 10:01:00,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.8,,8.54,,,,,,,,251,,,,,,,,,,214,,,,,,,,15.73,,,,,,,,,,,,,,,,,,
ABS019,20SWE03909,SAS,BOW,05BF,5,AB05BF0190,"LOWER KANANASKIS LAKE, PROFILE",50.650000,-115.133330,0,1,122,N,,08/20/2020 10:02:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.81,,8.54,,,,,,,,251,,,,,,,,,,214,,,,,,,,15.68,,,,,,,,,,,,,,,,,,
ABS019,20SWE03910,SAS,BOW,05BF,5,AB05BF0190,"LOWER KANANASKIS LAKE, PROFILE",50.650000,-115.133330,0,1,122,N,,08/20/2020 10:03:00,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.81,,8.54,,,,,,,,250,,,,,,,,,,214,,,,,,,,15.67,,,,,,,,,,,,,,,,,,
ABS019,20SWE03911,SAS,BOW,05BF,5,AB05BF0190,"LOWER KANANASKIS LAKE, PROFILE",50.650000,-115.133330,0,1,122,N,,08/20/2020 10:04:00,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.79,,8.54,,,,,,,,250,,,,,,,,,,215,,,,,,,,15.64,,,,,,,,,,,,,,,,,,
ABS019,20SWE03912,SAS,BOW,05BF,5,AB05BF0190,"LOWER KANANASKIS LAKE, PROFILE",50.650000,-115.133330,0,1,122,N,,08/20/2020 10:05:00,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.78,,8.54,,,,,,,,250,,,,,,,,,,214,,,,,,,,15.64,,,,,,,,,,,,,,,,,,
ABS019,20SWE03913,SAS,BOW,05BF,5,AB05BF0190,"LOWER KANANASKIS LAKE, PROFILE",50.650000,-115.133330,0,1,122,N,,08/20/2020 10:06:00,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.83,,8.54,,,,,,,,250,,,,,,,,,,214,,,,,,,,15.63,,,,,,,,,,,,,,,,,,
ABS019,20SWE03914,SAS,BOW,05BF,5,AB05BF0190,"LOWER KANANASKIS LAKE, PROFILE",50.650000,-115.133330,0,1,122,N,,08/20/2020 10:07:00,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.79,,8.54,,,,,,,,250,,,,,,,,,,215,,,,,,,,15.63,,,,,,,,,,,,,,,,,,
ABS019,20SWE03915,SAS,BOW,05BF,5,AB05BF0190,"LOWER KANANASKIS LAKE, PROFILE",50.650000,-115.133330,0,1,122,N,,08/20/2020 10:08:00,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.81,,8.55,,,,,,,,250,,,,,,,,,,214,,,,,,,,15.62,,,,,,,,,,,,,,,,,,
ABS019,20SWE03916,SAS,BOW,05BF,5,AB05BF0190,"LOWER KANANASKIS LAKE, PROFILE",50.650000,-115.133330,0,1,122,N,,08/20/2020 10:09:00,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.76,,8.55,,,,,,,,250,,,,,,,,,,215,,,,,,,,15.62,,,,,,,,,,,,,,,,,,
ABS019,20SWE03917,SAS,BOW,05BF,5,AB05BF0190,"LOWER KANANASKIS LAKE, PROFILE",50.650000,-115.133330,0,1,122,N,,08/20/2020 10:10:00,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.75,,8.54,,,,,,,,250,,,,,,,,,,215,,,,,,,,15.62,,,,,,,,,,,,,,,,,,
ABS019,20SWE03918,SAS,BOW,05BF,5,AB05BF0190,"LOWER KANANASKIS LAKE, PROFILE",50.650000,-115.133330,0,1,122,N,,08/20/2020 10:11:00,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.74,,8.54,,,,,,,,250,,,,,,,,,,214,,,,,,,,15.6,,,,,,,,,,,,,,,,,,
ABS019,20SWE03919,SAS,BOW,05BF,5,AB05BF0190,"LOWER KANANASKIS LAKE, PROFILE",50.650000,-115.133330,0,1,122,N,,08/20/2020 10:12:00,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.75,,8.54,,,,,,,,250,,,,,,,,,,214,,,,,,,,15.53,,,,,,,,,,,,,,,,,,
ABS019,20SWE03920,SAS,BOW,05BF,5,AB05BF0190,"LOWER KANANASKIS LAKE, PROFILE",50.650000,-115.133330,0,1,122,N,,08/20/2020 10:13:00,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.97,,8.55,,,,,,,,250,,,,,,,,,,216,,,,,,,,15.27,,,,,,,,,,,,,,,,,,
ABS019,20SWE03921,SAS,BOW,05BF,5,AB05BF0190,"LOWER KANANASKIS LAKE, PROFILE",50.650000,-115.133330,0,1,122,N,,08/20/2020 10:14:00,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.04,,8.55,,,,,,,,250,,,,,,,,,,214,,,,,,,,15.02,,,,,,,,,,,,,,,,,,
ABS019,20SWE03922,SAS,BOW,05BF,5,AB05BF0190,"LOWER KANANASKIS LAKE, PROFILE",50.650000,-115.133330,0,1,122,N,,08/20/2020 10:15:00,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.06,,8.55,,,,,,,,250,,,,,,,,,,210,,,,,,,,14.6,,,,,,,,,,,,,,,,,,
ABS019,20SWE03923,SAS,BOW,05BF,5,AB05BF0190,"LOWER KANANASKIS LAKE, PROFILE",50.650000,-115.133330,0,1,122,N,,08/20/2020 10:16:00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.13,,8.56,,,,,,,,250,,,,,,,,,,210,,,,,,,,14.33,,,,,,,,,,,,,,,,,,
ABS019,20SWE03924,SAS,BOW,05BF,5,AB05BF0190,"LOWER KANANASKIS LAKE, PROFILE",50.650000,-115.133330,0,1,122,N,,08/20/2020 10:17:00,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.16,,8.55,,,,,,,,250,,,,,,,,,,209,,,,,,,,14.24,,,,,,,,,,,,,,,,,,
ABS019,20SWE03925,SAS,BOW,05BF,5,AB05BF0190,"LOWER KANANASKIS LAKE, PROFILE",50.650000,-115.133330,0,1,122,N,,08/20/2020 10:18:00,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.14,,8.55,,,,,,,,250,,,,,,,,,,210,,,,,,,,14.12,,,,,,,,,,,,,,,,,,
ABS019,20SWE03926,SAS,BOW,05BF,5,AB05BF0190,"LOWER KANANASKIS LAKE, PROFILE",50.650000,-115.133330,0,1,122,N,,08/20/2020 10:19:00,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.16,,8.55,,,,,,,,251,,,,,,,,,,210,,,,,,,,13.97,,,,,,,,,,,,,,,,,,
ABS019,20SWE03927,SAS,BOW,05BF,5,AB05BF0190,"LOWER KANANASKIS LAKE, PROFILE",50.650000,-115.133330,0,1,122,N,,08/20/2020 10:20:00,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.17,,8.54,,,,,,,,251,,,,,,,,,,211,,,,,,,,13.88,,,,,,,,,,,,,,,,,,
ABS019,20SWE03928,SAS,BOW,05BF,5,AB05BF0190,"LOWER KANANASKIS LAKE, PROFILE",50.650000,-115.133330,0,1,122,N,,08/20/2020 10:21:00,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.26,,8.54,,,,,,,,251,,,,,,,,,,213,,,,,,,,13.63,,,,,,,,,,,,,,,,,,
ABS019,20SWE03929,SAS,BOW,05BF,5,AB05BF0190,"LOWER KANANASKIS LAKE, PROFILE",50.650000,-115.133330,0,1,122,N,,08/20/2020 10:22:00,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.29,,8.54,,,,,,,,252,,,,,,,,,,213,,,,,,,,13.58,,,,,,,,,,,,,,,,,,
ABS019,20SWE03930,SAS,BOW,05BF,5,AB05BF0190,"LOWER KANANASKIS LAKE, PROFILE",50.650000,-115.133330,0,1,122,N,,08/20/2020 10:23:00,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.36,,8.54,,,,,,,,252,,,,,,,,,,215,,,,,,,,13.45,,,,,,,,,,,,,,,,,,
ABS019,20SWE03931,SAS,BOW,05BF,5,AB05BF0190,"LOWER KANANASKIS LAKE, PROFILE",50.650000,-115.133330,0,1,122,N,,08/20/2020 10:24:00,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.37,,8.53,,,,,,,,252,,,,,,,,,,215,,,,,,,,13.3,,,,,,,,,,,,,,,,,,
ABS019,20SWE03932,SAS,BOW,05BF,5,AB05BF0190,"LOWER KANANASKIS LAKE, PROFILE",50.650000,-115.133330,0,1,122,N,,08/20/2020 10:25:00,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.42,,8.52,,,,,,,,252,,,,,,,,,,217,,,,,,,,13.03,,,,,,,,,,,,,,,,,,
ABS019,20SWE03933,SAS,BOW,05BF,5,AB05BF0190,"LOWER KANANASKIS LAKE, PROFILE",50.650000,-115.133330,0,1,122,N,,08/20/2020 10:26:00,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.45,,8.51,,,,,,,,252,,,,,,,,,,219,,,,,,,,12.81,,,,,,,,,,,,,,,,,,
ABS019,20SWE03934,SAS,BOW,05BF,5,AB05BF0190,"LOWER KANANASKIS LAKE, PROFILE",50.650000,-115.133330,0,1,122,N,,08/20/2020 10:27:00,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.4,,8.5,,,,,,,,253,,,,,,,,,,222,,,,,,,,12.41,,,,,,,,,,,,,,,,,,
ABS019,20SWE03935,SAS,BOW,05BF,5,AB05BF0190,"LOWER KANANASKIS LAKE, PROFILE",50.650000,-115.133330,0,1,122,N,,08/20/2020 10:28:00,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.54,,8.47,,,,,,,,254,,,,,,,,,,226,,,,,,,,11.55,,,,,,,,,,,,,,,,,,
ABS019,20SWE03936,SAS,BOW,05BF,5,AB05BF0190,"LOWER KANANASKIS LAKE, PROFILE",50.650000,-115.133330,0,1,122,N,,08/20/2020 10:29:00,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.1,,8.37,,,,,,,,256,,,,,,,,,,233,,,,,,,,10.97,,,,,,,,,,,,,,,,,,
ABS019,20SWE03937,SAS,BOW,05BF,5,AB05BF0190,"LOWER KANANASKIS LAKE, PROFILE",50.650000,-115.133330,0,1,122,N,,08/20/2020 10:30:00,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.99,,8.33,,,,,,,,257,,,,,,,,,,235,,,,,,,,10.24,,,,,,,,,,,,,,,,,,
ABS019,20SWE03938,SAS,BOW,05BF,5,AB05BF0190,"LOWER KANANASKIS LAKE, PROFILE",50.650000,-115.133330,0,1,122,N,,08/20/2020 10:31:00,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.71,,8.27,,,,,,,,258,,,,,,,,,,239,,,,,,,,9.41,,,,,,,,,,,,,,,,,,
ABS019,20SWE03939,SAS,BOW,05BF,5,AB05BF0190,"LOWER KANANASKIS LAKE, PROFILE",50.650000,-115.133330,0,1,122,N,,08/20/2020 10:32:00,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.03,,8.14,,,,,,,,261,,,,,,,,,,244,,,,,,,,8.39,,,,,,,,,,,,,,,,,,
ABS019,20SWE03940,SAS,BOW,05BF,5,AB05BF0190,"LOWER KANANASKIS LAKE, PROFILE",50.650000,-115.133330,0,1,122,N,,08/20/2020 10:33:00,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.01,,8.11,,,,,,,,261,,,,,,,,,,244,,,,,,,,8.37,,,,,,,,,,,,,,,,,,
