FacDatabaseID,ApprovalHolderName,FacilityName,Sector,RPDatabaseID,RPName,RPDesignation,RPSCC,RPStatus,RPCondition,RPBaseElevation,RPLatitude,RPLongitude,RPActualHeight,RPDiameter,RPAveExitVelocity,RPMaxExitVelocity,RPMinExitVelocity,RPAveTemp,RPMaxTemp,RPMinTemp,RPBypassYN,RPBypassAssociatedRP,RPRooftopYN,RPDownwashYN,RPRainCapYN,RPNonVertYN
AEIR358496,Ovintiv Inc.,Simonette Sweet Gas Plant and Power Plant,Electric Power and Heating - Natural Gas,2019EPEA358496RP9,Power Generator Engine 1 (2067912) Stack,E-911,31000313,Operating,Normal,869,54.48145,-117.44104,4.8,0.6,32.3,,,745.0,,,No,,No,No,No,No
AEIR358496,Ovintiv Inc.,Simonette Sweet Gas Plant and Power Plant,Electric Power and Heating - Natural Gas,2019EPEA358496RP10,Power Generator Engine 2 (2067917) Stack,E-912,31000313,Operating,Normal,869,54.48145,-117.44104,4.8,0.6,32.3,,,745.0,,,No,,No,No,No,No
AEIR358496,Ovintiv Inc.,Simonette Sweet Gas Plant and Power Plant,Electric Power and Heating - Natural Gas,2019EPEA358496RP11,Power Generator Engine 3 (2067922) Stack,E-913,31000313,Operating,Normal,869,54.48145,-117.44104,4.8,0.6,32.3,,,745.0,,,No,,No,No,No,No
AEIR358496,Ovintiv Inc.,Simonette Sweet Gas Plant and Power Plant,Electric Power and Heating - Natural Gas,2019EPEA358496RP12,Emergency Diesel Generator Engine (2067586) Stack,DG-951,20100102,Operating,Low Annual Output,865,54.48045,-117.43984,10.0,0.5,37.8,,,708.0,,,No,,No,No,No,No
AEIR360131,City of Medicine Hat,City of Medicine Hat Electric Generation - Units 16 and 17,Electric Power and Heating - Natural Gas,2019EPEA360131RP1,Unit 16 Simple Cycle Combustion Turbine Generator Exhaust Stack,CT 16,20100201,Operating,Normal,721,50.09292,-110.73627,31.0,3.2,34.0,,,725.0,,,No,,Yes,Yes,No,No
AEIR360131,City of Medicine Hat,City of Medicine Hat Electric Generation - Units 16 and 17,Electric Power and Heating - Natural Gas,2019EPEA360131RP2,CT 17 Exhaust Stack,CT 17,20100201,Not yet constructed/operating,,721,50.09302,-110.73664,31.0,3.2,35.0,,,727.2,,,No,,No,Unknown,No,No
AEIR360131,City of Medicine Hat,City of Medicine Hat Electric Generation - Units 16 and 17,Electric Power and Heating - Natural Gas,2019EPEA360131RP3,Emergency 2 MW Black Start Diesel Generator Unit Exhaust Stack,Emergency 2 MW Black Start Diesel Generator Unit Exhaust Stack,20200401,Operating,Normal,721,50.09275,-110.73539,8.0,0.3,20.0,,,673.2,,,No,,No,Unknown,No,No
AEIR361040,Strathcona Resources Ltd.,Jayar Sour Gas Processing Plant,Oil & Gas - Natural Gas Production and Processing,2019EPEA361040RP1,317 kW Compressor Engine Exhaust Stack,K410,31000203,Operating,Normal,"1,039",54.34855,-118.41607,7.4,0.2,38.2,,,703.0,,,No,,Yes,Yes,No,No
AEIR361040,Strathcona Resources Ltd.,Jayar Sour Gas Processing Plant,Oil & Gas - Natural Gas Production and Processing,2019EPEA361040RP2,339 kW Compressor Engine Exhaust Stack,K510,31000203,Operating,Normal,"1,039",54.34840,-118.41610,6.1,0.2,35.2,,,840.0,,,No,,Yes,Yes,No,No
AEIR361040,Strathcona Resources Ltd.,Jayar Sour Gas Processing Plant,Oil & Gas - Natural Gas Production and Processing,2019EPEA361040RP3,221 kW Compressor Engine Exhaust Stack,K1210,31000203,Operating,Normal,"1,038",54.34858,-118.41624,6.4,0.2,51.8,,,724.0,,,No,,Yes,Yes,No,No
AEIR361040,Strathcona Resources Ltd.,Jayar Sour Gas Processing Plant,Oil & Gas - Natural Gas Production and Processing,2019EPEA361040RP4,1683 kW Compressor Engine Exhaust Stack #1,K2000,31000203,Operating,Normal,"1,038",54.34897,-118.41559,10.5,0.5,51.1,,,739.0,,,No,,Yes,Yes,No,No
AEIR361040,Strathcona Resources Ltd.,Jayar Sour Gas Processing Plant,Oil & Gas - Natural Gas Production and Processing,2019EPEA361040RP5,1683 kW Compressor Engine Exhaust Stack #2,K2100,31000203,Operating,Normal,"1,038",54.34912,-118.41560,10.5,0.5,51.1,,,739.0,,,No,,Yes,Yes,No,No
AEIR361040,Strathcona Resources Ltd.,Jayar Sour Gas Processing Plant,Oil & Gas - Natural Gas Production and Processing,2019EPEA361040RP6,1253 kW Generator Engine Exhaust Stack #1,M7000A,31000415,Operating,Normal,"1,038",54.34874,-118.41652,6.4,0.4,41.4,,,911.0,,,No,,Yes,Yes,No,No
AEIR361040,Strathcona Resources Ltd.,Jayar Sour Gas Processing Plant,Oil & Gas - Natural Gas Production and Processing,2019EPEA361040RP7,1253 kW Generator Engine Exhaust Stack #2,M7000B,31000415,Operating,Normal,"1,038",54.34874,-118.41640,6.4,0.4,41.4,,,911.0,,,No,,Yes,Yes,No,No
AEIR361040,Strathcona Resources Ltd.,Jayar Sour Gas Processing Plant,Oil & Gas - Natural Gas Production and Processing,2019EPEA361040RP8,3663 kW Process Heater Exhaust Stack,PHEATER,31000404,Operating,Normal,"1,035",54.34980,-118.41566,7.0,0.5,8.7,,,654.0,,,No,,Yes,Yes,No,No
AEIR361040,Strathcona Resources Ltd.,Jayar Sour Gas Processing Plant,Oil & Gas - Natural Gas Production and Processing,2019EPEA361040RP9,1905 kW Line Heater Exhaust Stack,Heat-1,31000404,Operating,Normal,"1,038",54.34891,-118.41517,10.4,0.8,3.2,,,700.0,,,No,,No,Yes,No,No
AEIR361040,Strathcona Resources Ltd.,Jayar Sour Gas Processing Plant,Oil & Gas - Natural Gas Production and Processing,2019EPEA361040RP10,Acid Gas Flare Stack,FS-6020,31000205,Operating,Normal,"1,037",54.35024,-118.41660,39.6,0.2,2.4,,,"1,131.5",,,No,,No,No,No,No
AEIR361040,Strathcona Resources Ltd.,Jayar Sour Gas Processing Plant,Oil & Gas - Natural Gas Production and Processing,2019EPEA361040RP11,Low Pressure Flare Stack,FS-6000,31000205,Operating,Upset,"1,037",54.35024,-118.41660,39.6,0.2,0.1,,,636.2,,,No,,No,No,No,No
AEIR361040,Strathcona Resources Ltd.,Jayar Sour Gas Processing Plant,Oil & Gas - Natural Gas Production and Processing,2019EPEA361040RP12,High Pressure Flare Stack,FS-6010,31000205,Operating,Upset,"1,037",54.35024,-118.41660,39.6,0.5,5.8,,,"1,199.2",,,No,,No,No,No,No
AEIR364540,Pembina Marketing Ltd.,Canadian Diluent Hub,Petroleum Products - Bulk Storage Terminals,2019EPEA364540RP1,Flare Stack,Flare,31000160,Not yet constructed/operating,,628,53.77645,-113.07744,12.2,0.1,0.8,,,"1,243.0",,,No,,No,No,No,No
AEIR365754,PKM Canada Rail Holdings GP Limited,Base Line Terminal Bulk Petroleum Storage Facility,Petroleum Products - Bulk Storage Terminals,2019EPEA365754RP1,(1) 560 kW Heater Engine Exhaust Stack,(1) 560 kW Heater Engine,31000404,Decommissioned,,702,53.52963,-113.36341,7.9,0.1,5.1,,,572.6,,,No,,No,No,No,No
AEIR365754,PKM Canada Rail Holdings GP Limited,Base Line Terminal Bulk Petroleum Storage Facility,Petroleum Products - Bulk Storage Terminals,2019EPEA365754RP2,(2) 560 kW Heater Engine Exhaust Stack,(2) 560 kW Heater Engine,31000404,Decommissioned,,702,53.52963,-113.36341,7.9,0.1,5.1,,,572.6,,,No,,No,No,No,No
AEIR365754,PKM Canada Rail Holdings GP Limited,Base Line Terminal Bulk Petroleum Storage Facility,Petroleum Products - Bulk Storage Terminals,2019EPEA365754RP3,(1) 74 kW Heater Engine Exhaust Stack,(1) 74 kW Heater Engine,31000404,Decommissioned,,702,53.52963,-113.36341,4.8,0.1,1.7,,,572.6,,,No,,No,No,No,No
AEIR365754,PKM Canada Rail Holdings GP Limited,Base Line Terminal Bulk Petroleum Storage Facility,Petroleum Products - Bulk Storage Terminals,2019EPEA365754RP4,(2) 74 kW Heater Engine Exhaust Stack,(2) 74 kW Heater Engine,31000404,Decommissioned,,702,53.52963,-113.36341,4.8,0.1,1.7,,,572.6,,,No,,No,No,No,No
AEIR365754,PKM Canada Rail Holdings GP Limited,Base Line Terminal Bulk Petroleum Storage Facility,Petroleum Products - Bulk Storage Terminals,2019EPEA365754RP5,(1) 652.5 kW Diesel Firewater Pump Engine Exhaust Stack,BTT-DE-P02,20100102,Operating,Upset,688,53.52698,-113.36627,6.8,0.2,37.4,,,697.2,,,No,,No,No,No,No
AEIR365754,PKM Canada Rail Holdings GP Limited,Base Line Terminal Bulk Petroleum Storage Facility,Petroleum Products - Bulk Storage Terminals,2019EPEA365754RP6,(2) 652.5 kW Diesel Firewater Pump Engine Exhaust Stack,BTT-DE-P04,20100102,Operating,Upset,688,53.52698,-113.36627,6.8,0.2,37.4,,,697.2,,,No,,No,No,No,No
AEIR365754,PKM Canada Rail Holdings GP Limited,Base Line Terminal Bulk Petroleum Storage Facility,Petroleum Products - Bulk Storage Terminals,2019EPEA365754RP7,400 kW Diesel Generator Exhaust Stack,BTT-GEN-8600,20100102,Operating,Upset,688,53.52696,-113.36434,2.0,0.1,113.4,,,953.2,,,No,,No,No,No,No
AEIR365754,PKM Canada Rail Holdings GP Limited,Base Line Terminal Bulk Petroleum Storage Facility,Petroleum Products - Bulk Storage Terminals,2019EPEA365754RP8,500 kW Diesel Generator Exhaust Stack,BTT-GEN-8500,20100102,Operating,Upset,688,53.53023,-113.35942,1.7,0.1,147.0,,,823.2,,,No,,No,No,No,No
AEIR365933,Keyera Energy Ltd.,"Keyera Edmonton Terminal, Bulk Petroleum Storage Facility",Petroleum Products - Bulk Storage Terminals,2019EPEA365933RP1,Backup Flare,FL-001,31000160,Operating,Normal,675,53.54982,-113.36316,19.8,0.2,3.9,,,838.7,,,Yes,Thermal oxidizer incinerator,No,Unknown,No,No
AEIR365933,Keyera Energy Ltd.,"Keyera Edmonton Terminal, Bulk Petroleum Storage Facility",Petroleum Products - Bulk Storage Terminals,2019EPEA365933RP2,Thermal Oxidizer Incinerator,TO-001,31000209,Operating,Normal,675,53.54981,-113.36286,23.8,5.8,0.0,,,873.0,,873.0,No,,No,Unknown,No,No
AEIR365933,Keyera Energy Ltd.,"Keyera Edmonton Terminal, Bulk Petroleum Storage Facility",Petroleum Products - Bulk Storage Terminals,2019EPEA365933RP3,Air-Assisted Flare Stack,Air-Assisted Flare Stack,31000160,Not yet constructed/operating,,675,53.54997,-113.36276,25.9,0.6,0.2,,,"1,169.0",,,No,,No,Unknown,No,No
AEIR378455,Keyera Energy Ltd.,Wapiti Sour Gas Processing Plant,Oil & Gas - Natural Gas Production and Processing,2019EPEA378455RP1,560 kW Acid Gas Blowdown Heater Exhaust Stack BH1,BH1,10200603,Operating,Normal,799,54.80500,-119.05695,6.1,0.3,3.2,,,700.0,,,No,,No,Unknown,No,No
AEIR378455,Keyera Energy Ltd.,Wapiti Sour Gas Processing Plant,Oil & Gas - Natural Gas Production and Processing,2019EPEA378455RP2,Waste Heat Recovery Unit #1 Exhaust Stack,WHRU#1,10200601,Operating,Normal,793,54.80829,-119.05935,18.3,2.7,22.3,,,726.0,,,No,,Yes,Unknown,No,No
AEIR378455,Keyera Energy Ltd.,Wapiti Sour Gas Processing Plant,Oil & Gas - Natural Gas Production and Processing,2019EPEA378455RP3,Flare Stack,Flare,31000205,Operating,Start-up,797,54.80482,-119.05657,54.8,0.6,20.0,,,"1,273.0",,,No,,No,Unknown,No,No
AEIR378455,Keyera Energy Ltd.,Wapiti Sour Gas Processing Plant,Oil & Gas - Natural Gas Production and Processing,2019EPEA378455RP4,Waste Heat Recovery Unit #2 exhaust Stack,WHRU#2,10200601,Not yet constructed/operating,,792,54.80854,-119.05947,18.3,2.1,22.3,,,726.0,,,No,,Yes,Unknown,No,No
AEIR378455,Keyera Energy Ltd.,Wapiti Sour Gas Processing Plant,Oil & Gas - Natural Gas Production and Processing,2019EPEA378455RP5,560 kW Acid Gas Blowdown Heater Exhaust Stack BH2,BH2,10200603,Not yet constructed/operating,,799,54.80493,-119.05689,6.1,0.3,3.2,,,700.0,,,No,,No,Unknown,No,No
AEIR378455,Keyera Energy Ltd.,Wapiti Sour Gas Processing Plant,Oil & Gas - Natural Gas Production and Processing,2019EPEA378455RP6,15 MW Gas Turbine Generator Bypass Stack GT1 Bypass,GT1 Bypass,20200201,Operating,Normal,794,54.80818,-119.05960,15.2,2.0,0.0,,,899.0,,,Yes,the Waste Heat Recovery Unit #1 exhaust stack,Yes,Unknown,No,No
AEIR378455,Keyera Energy Ltd.,Wapiti Sour Gas Processing Plant,Oil & Gas - Natural Gas Production and Processing,2019EPEA378455RP7,15 MW Gas Turbine Generator Bypass Stack GT2 Bypass,GT2 Bypass,20200201,Operating,Normal,793,54.80824,-119.05965,15.2,2.0,0.0,,,899.0,,,Yes,the Waste Heat Recovery Unit #1 exhaust stack,Yes,Unknown,No,No
AEIR378455,Keyera Energy Ltd.,Wapiti Sour Gas Processing Plant,Oil & Gas - Natural Gas Production and Processing,2019EPEA378455RP8,15 MW Gas Turbine Generator Bypass Stack GT3 Bypass,GT3 Bypass,20200201,Not yet constructed/operating,,793,54.80847,-119.05972,15.2,2.0,0.0,,,899.0,,,Yes,the Waste Heat Recovery Unit #2 exhaust stack,Yes,Unknown,No,No
AEIR379383,SemCAMS ULC,Wapiti Sour Gas Plant,Oil & Gas - Natural Gas Production and Processing,2019EPEA379383RP1,HP Flare Stack,HP Flare Stack,31000205,Operating,Start-up,760,54.84045,-118.95369,76.2,0.6,3.0,,,"1,000.0",,,No,,No,No,No,No
AEIR379383,SemCAMS ULC,Wapiti Sour Gas Plant,Oil & Gas - Natural Gas Production and Processing,2019EPEA379383RP2,LP Flare Stack,Z-440,31000205,Operating,Start-up,760,54.84035,-118.95364,76.2,0.3,1.2,,,"1,000.0",,,No,,No,No,No,No
AEIR379383,SemCAMS ULC,Wapiti Sour Gas Plant,Oil & Gas - Natural Gas Production and Processing,2019EPEA379383RP3,AG TEG Reboiler Stack H-381,H-381,10200603,Operating,Start-up,760,54.83934,-118.94990,4.6,0.5,0.6,,,573.0,,,No,,No,No,No,No
AEIR379383,SemCAMS ULC,Wapiti Sour Gas Plant,Oil & Gas - Natural Gas Production and Processing,2019EPEA379383RP4,Hot Oil Heater #1 Stack H-933A,H-933A,10200601,Operating,Start-up,760,54.83964,-118.95172,8.2,1.5,13.0,,,673.0,,,No,,No,No,No,No
AEIR379383,SemCAMS ULC,Wapiti Sour Gas Plant,Oil & Gas - Natural Gas Production and Processing,2019EPEA379383RP5,Hot Oil Heater #2 Stack H-933B,H-933B,10200601,Operating,Start-up,760,54.83972,-118.95165,8.2,1.5,13.0,,,673.0,,,No,,No,No,No,No
AEIR379383,SemCAMS ULC,Wapiti Sour Gas Plant,Oil & Gas - Natural Gas Production and Processing,2019EPEA379383RP6,Glycol Heat Med. Heater Stack H-942,H-942,10200602,Operating,Start-up,760,54.83995,-118.95167,6.7,0.4,11.0,,,423.0,,,No,,No,No,No,No
AEIR379383,SemCAMS ULC,Wapiti Sour Gas Plant,Oil & Gas - Natural Gas Production and Processing,2019EPEA379383RP7,LP Inlet Compressor Stack K-120,K-120,20200254,Operating,Start-up,760,54.84031,-118.94878,10.8,0.7,36.0,,,732.0,,,No,,No,No,No,No
AEIR379383,SemCAMS ULC,Wapiti Sour Gas Plant,Oil & Gas - Natural Gas Production and Processing,2019EPEA379383RP8,Sales Gas Compressor Stack K-210,K-210,20200254,Operating,Start-up,760,54.84023,-118.95256,10.7,0.6,42.2,,,732.0,,,No,,No,No,No,No
AEIR379383,SemCAMS ULC,Wapiti Sour Gas Plant,Oil & Gas - Natural Gas Production and Processing,2019EPEA379383RP9,Sales Gas Compressor Stack K-220,K-220,20200254,Operating,Start-up,760,54.84040,-118.95300,10.7,0.6,42.2,,,732.0,,,No,,No,No,No,No
AEIR379383,SemCAMS ULC,Wapiti Sour Gas Plant,Oil & Gas - Natural Gas Production and Processing,2019EPEA379383RP10,1250 kW Emergency Electric Generator (Diesel)  Stack,Z971: Gen1,20100107,Operating,Start-up,760,54.50212,-118.57032,9.4,0.3,40.0,,,760.0,,,No,,No,Unknown,No,No
AEIR381,Cenovus Energy Inc.,Medicine River Sour Gas Plant,Oil & Gas - Natural Gas Production and Processing,2019EPEA381RP1,480 kW Compressor Engine Exhaust Stack,3,20200207,Operating,Normal,948,52.35815,-114.32387,8.0,0.2,46.1,,,879.2,,,No,,Yes,Unknown,No,No
AEIR381,Cenovus Energy Inc.,Medicine River Sour Gas Plant,Oil & Gas - Natural Gas Production and Processing,2019EPEA381RP2,1102 kW Compressor Engine Exhaust Stack,4,20200207,Operating,Normal,948,52.35844,-114.32391,6.4,0.3,45.1,,,649.2,,,No,,Yes,Unknown,No,No
AEIR381,Cenovus Energy Inc.,Medicine River Sour Gas Plant,Oil & Gas - Natural Gas Production and Processing,2019EPEA381RP3,337 kW Oil Treater Exhaust Stack 1,6,10200603,Operating,Normal,948,52.35813,-114.32449,5.5,0.5,0.8,,,398.2,,,No,,Yes,Unknown,No,No
AEIR381,Cenovus Energy Inc.,Medicine River Sour Gas Plant,Oil & Gas - Natural Gas Production and Processing,2019EPEA381RP4,337 kW Oil Treater Exhaust Stack 2,7,10200603,Operating,Normal,948,52.35812,-114.32449,5.5,0.5,0.8,,,398.2,,,No,,Yes,Unknown,No,No
AEIR381,Cenovus Energy Inc.,Medicine River Sour Gas Plant,Oil & Gas - Natural Gas Production and Processing,2019EPEA381RP5,1963 kW Saskatoon Boiler Exhaust Stack,8,10200603,Operating,Normal,948,52.35862,-114.32426,6.8,0.5,4.8,,,398.2,,,No,,Yes,Unknown,No,No
AEIR381,Cenovus Energy Inc.,Medicine River Sour Gas Plant,Oil & Gas - Natural Gas Production and Processing,2019EPEA381RP6,37 kW Glycol Reboiler Exhaust Stack,9,31000304,Operating,Normal,948,52.35849,-114.32441,5.8,0.2,0.8,,,398.2,,,No,,Yes,Unknown,No,No
AEIR381,Cenovus Energy Inc.,Medicine River Sour Gas Plant,Oil & Gas - Natural Gas Production and Processing,2019EPEA381RP7,879 kW Inlet Heater Exhaust Stack,11,10200603,Operating,Normal,948,52.35852,-114.32459,8.3,0.2,8.0,,,398.2,,,No,,Yes,Unknown,No,No
AEIR381,Cenovus Energy Inc.,Medicine River Sour Gas Plant,Oil & Gas - Natural Gas Production and Processing,2019EPEA381RP8,110 kW Glycol Dehydrator Exhaust Stack,12,31000304,Operating,Normal,948,52.35848,-114.32441,5.5,0.3,0.6,,,398.2,,,No,,Yes,Unknown,No,No
